0,1,2,3,4,5,6,7,8,9
307.0,305.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,,,,,,,,,
307.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,,,,,,,,
306.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,,,,,,,,,
307.0,,,,,,,,,
307.0,305.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,330.0,0.0,0.0,,,,,
307.0,305.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,305.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,305.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,305.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,,,,,,,,
307.0,305.0,329.0,0.0,,,,,,
307.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,
307.0,307.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,,
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,329.0,0.0,0.0,0.0,,,,
306.0,305.0,329.0,0.0,,,,,,
306.0,305.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,330.0,0.0,0.0,0.0,,,,
308.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,306.0,330.0,0.0,,,,,,
308.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,330.0,0.0,,,,,,
307.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,331.0,0.0,0.0,,,,,
307.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,,,,,,,,
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,,,,,,,,,
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,306.0,,,,,,,,
307.0,305.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,,,,,,,,,
307.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,,,,,,,,,
307.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,,
306.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,307.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,330.0,0.0,0.0,0.0,,,,
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,329.0,0.0,,,,,,
306.0,306.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,,,,,,,,
306.0,305.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,304.0,330.0,0.0,0.0,0.0,,,,
306.0,304.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,304.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,304.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,304.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,304.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,304.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,304.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,304.0,328.0,0.0,0.0,,,,,
307.0,,,,,,,,,
307.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,,
306.0,305.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,330.0,0.0,0.0,0.0,0.0,0.0,,
306.0,305.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,331.0,0.0,0.0,0.0,,,,
306.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,332.0,0.0,0.0,0.0,,,,
307.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,,,,,,,,
307.0,305.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,331.0,0.0,0.0,,,,,
307.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,331.0,0.0,,,,,,
306.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,,,,,,,,,
307.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,,,,,,,,
307.0,305.0,332.0,0.0,0.0,0.0,0.0,,,
307.0,305.0,332.0,0.0,,,,,,
307.0,305.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,332.0,0.0,0.0,0.0,0.0,0.0,,
307.0,305.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,333.0,0.0,0.0,0.0,0.0,0.0,,
307.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,307.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,307.0,333.0,0.0,,,,,,
307.0,307.0,333.0,0.0,0.0,0.0,,,,
307.0,307.0,333.0,0.0,0.0,0.0,0.0,0.0,,
307.0,307.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,307.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,307.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,307.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,
307.0,307.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,307.0,333.0,0.0,0.0,0.0,0.0,,,
307.0,307.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,307.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,307.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,307.0,333.0,0.0,0.0,0.0,,,,
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,332.0,0.0,0.0,0.0,,,,
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,,,,,,,,,
307.0,305.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,333.0,0.0,,,,,,
307.0,306.0,333.0,0.0,0.0,0.0,0.0,,,
307.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,,,,,,,,,
307.0,307.0,,,,,,,,
307.0,307.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,307.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,307.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,307.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,307.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,306.0,332.0,0.0,0.0,0.0,,,,
307.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,
307.0,305.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,,
308.0,305.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,306.0,332.0,,,,,,,
307.0,305.0,332.0,0.0,0.0,0.0,0.0,,,
307.0,305.0,,,,,,,,
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,308.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,308.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,308.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,
307.0,308.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,334.0,0.0,0.0,0.0,0.0,0.0,,
306.0,306.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,307.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,307.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,307.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,307.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,307.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,307.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,307.0,334.0,0.0,,,,,,
307.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,305.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,,,,,,,,,
307.0,307.0,332.0,0.0,0.0,0.0,,,,
307.0,307.0,332.0,0.0,0.0,0.0,,,,
307.0,307.0,332.0,0.0,0.0,0.0,0.0,0.0,,
307.0,305.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,334.0,0.0,0.0,0.0,0.0,0.0,,
306.0,305.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,334.0,0.0,0.0,0.0,,,,
306.0,305.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,334.0,,,,,,,
306.0,305.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,334.0,0.0,,,,,,
306.0,305.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,334.0,0.0,0.0,0.0,0.0,,,
306.0,305.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,305.0,,,,,,,,
306.0,305.0,334.0,0.0,,,,,,
307.0,306.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,333.0,0.0,0.0,0.0,,,,
306.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,,,,,,,,
307.0,306.0,,,,,,,,
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0,306.0,333.0,,,,,,,
307.0,306.0,333.0,0.0,0.0,0.0,0.0,0.0,,
307.0,306.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,307.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,307.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,307.0,333.0,,,,,,,
306.0,307.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,307.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,307.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,307.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
